States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count
tamil-nadu,2022,3,dharmapuri district,TOTAL,12322253266.415527
tamil-nadu,2022,3,thoothukkudi district,TOTAL,5929644411.408558
tamil-nadu,2022,3,thanjavur district,TOTAL,7247067631.582065
tamil-nadu,2022,3,madurai district,TOTAL,34963057317.53805
tamil-nadu,2022,3,tiruvannamalai district,TOTAL,8676598240.042643
tamil-nadu,2022,3,salem district,TOTAL,50435972371.685875
tamil-nadu,2022,3,nagapattinam district,TOTAL,3606593436.59481
tamil-nadu,2022,3,tirupathur district,TOTAL,7637805182.874846
tamil-nadu,2022,3,ariyalur district,TOTAL,2096516777.8551369
tamil-nadu,2022,3,chennai district,TOTAL,65344650467.52281
tamil-nadu,2022,3,the nilgiris district,TOTAL,4071937674.8550215
tamil-nadu,2022,3,erode district,TOTAL,15897874506.901472
tamil-nadu,2022,3,karur district,TOTAL,4542659398.617556
tamil-nadu,2022,3,kallakkurichi district,TOTAL,5829974361.302319
tamil-nadu,2022,3,viluppuram district,TOTAL,6179829272.664677
tamil-nadu,2022,3,pudukkottai district,TOTAL,4536703248.458712
tamil-nadu,2022,3,perambalur district,TOTAL,2063752415.6349826
tamil-nadu,2022,3,coimbatore district,TOTAL,63815834929.8924
tamil-nadu,2022,3,virudhunagar district,TOTAL,6768626547.405922
tamil-nadu,2022,3,dindigul district,TOTAL,11010004404.187984
tamil-nadu,2022,3,sivaganga district,TOTAL,4655481935.624228
tamil-nadu,2022,3,tenkasi district,TOTAL,3976292693.820149
tamil-nadu,2022,3,chengalpattu district,TOTAL,106079722725.66629
tamil-nadu,2022,3,kanniyakumari district,TOTAL,7370866205.985282
tamil-nadu,2022,3,tirunelveli district,TOTAL,6665454588.874087
tamil-nadu,2022,3,thiruvallur district,TOTAL,40124901027.15738
tamil-nadu,2022,3,theni district,TOTAL,5802007462.408134
tamil-nadu,2022,3,ranipet district,TOTAL,6087756257.31634
tamil-nadu,2022,3,namakkal district,TOTAL,10398967389.719395
tamil-nadu,2022,3,vellore district,TOTAL,12004282971.363426
tamil-nadu,2022,3,thiruvarur district,TOTAL,2533305502.950427
tamil-nadu,2022,1,tiruchirappalli district,TOTAL,11360010997.109035
tamil-nadu,2022,1,ramanathapuram district,TOTAL,3361169634.3715773
tamil-nadu,2022,1,krishnagiri district,TOTAL,20650466208.670742
tamil-nadu,2022,1,cuddalore district,TOTAL,7328083169.35031
tamil-nadu,2022,1,kancheepuram district,TOTAL,19642924522.879723
tamil-nadu,2022,1,tiruppur district,TOTAL,20994558968.024055
tamil-nadu,2022,1,dharmapuri district,TOTAL,10116593522.472927
tamil-nadu,2022,1,thoothukkudi district,TOTAL,5004713169.898031
tamil-nadu,2022,1,thanjavur district,TOTAL,6384285130.794783
tamil-nadu,2022,1,madurai district,TOTAL,15309320989.586184
tamil-nadu,2022,1,tiruvannamalai district,TOTAL,7478979872.636584
tamil-nadu,2022,1,salem district,TOTAL,26325325605.86054
tamil-nadu,2022,1,nagapattinam district,TOTAL,3137077070.316338
tamil-nadu,2022,1,tirupathur district,TOTAL,6408532952.989394
tamil-nadu,2022,1,ariyalur district,TOTAL,1840235658.86316
tamil-nadu,2022,1,chennai district,TOTAL,135444152912.82495
tamil-nadu,2022,1,the nilgiris district,TOTAL,3144464483.74693
tamil-nadu,2022,1,erode district,TOTAL,12788323701.473593
tamil-nadu,2022,1,karur district,TOTAL,3768124397.8555865
tamil-nadu,2022,1,kallakkurichi district,TOTAL,5048000351.991163
tamil-nadu,2022,1,viluppuram district,TOTAL,5372428494.6229515
tamil-nadu,2022,1,pudukkottai district,TOTAL,3677396086.543876
tamil-nadu,2022,1,perambalur district,TOTAL,1744613505.1576376
tamil-nadu,2022,1,coimbatore district,TOTAL,51963955887.092926
tamil-nadu,2022,1,virudhunagar district,TOTAL,5676327115.346463
tamil-nadu,2022,1,dindigul district,TOTAL,8412785022.744812
tamil-nadu,2022,1,sivaganga district,TOTAL,4101854018.7768383
tamil-nadu,2022,1,tenkasi district,TOTAL,3196885065.5183153
tamil-nadu,2022,1,chengalpattu district,TOTAL,27209616572.77708
tamil-nadu,2022,1,kanniyakumari district,TOTAL,5779300862.137162
tamil-nadu,2022,1,tirunelveli district,TOTAL,5381065070.681534
tamil-nadu,2022,1,thiruvallur district,TOTAL,35412374869.409676
tamil-nadu,2022,1,theni district,TOTAL,4611206982.381892
tamil-nadu,2022,1,ranipet district,TOTAL,5529848785.373485
tamil-nadu,2022,1,namakkal district,TOTAL,7554607821.660087
tamil-nadu,2022,1,vellore district,TOTAL,9294845509.816792
tamil-nadu,2022,1,thiruvarur district,TOTAL,2334746608.8726997
tamil-nadu,2018,4,tiruchirappalli district,TOTAL,1117403132.5568237
tamil-nadu,2018,4,ramanathapuram district,TOTAL,207229163.59488797
tamil-nadu,2018,4,krishnagiri district,TOTAL,1260396240.123799
tamil-nadu,2018,4,cuddalore district,TOTAL,572315407.3945904
tamil-nadu,2018,4,kancheepuram district,TOTAL,2100098547.5513415
tamil-nadu,2018,4,tiruppur district,TOTAL,1780229997.978594
tamil-nadu,2018,4,dharmapuri district,TOTAL,536806090.4126581
tamil-nadu,2018,4,thoothukkudi district,TOTAL,272818734.99014145
tamil-nadu,2018,4,thanjavur district,TOTAL,542255739.7365916
tamil-nadu,2018,4,madurai district,TOTAL,1067216902.8803706
tamil-nadu,2018,4,tiruvannamalai district,TOTAL,468651175.40105104
tamil-nadu,2018,4,salem district,TOTAL,1471377592.2860992
tamil-nadu,2018,4,nagapattinam district,TOTAL,186021593.00365686
tamil-nadu,2018,4,tirupathur district,TOTAL,291583053.69241124
tamil-nadu,2018,4,ariyalur district,TOTAL,129214698.20491128
tamil-nadu,2018,4,chennai district,TOTAL,14632395110.56675
tamil-nadu,2018,4,the nilgiris district,TOTAL,283004973.0986871
tamil-nadu,2018,4,erode district,TOTAL,835595470.3091648
tamil-nadu,2018,4,karur district,TOTAL,306020888.9052894
tamil-nadu,2018,4,kallakkurichi district,TOTAL,268522823.9222555
tamil-nadu,2018,4,viluppuram district,TOTAL,408880677.54296046
tamil-nadu,2018,4,pudukkottai district,TOTAL,301769878.2607471
tamil-nadu,2018,4,perambalur district,TOTAL,104392907.13353652
tamil-nadu,2018,4,coimbatore district,TOTAL,3656789906.019909
tamil-nadu,2018,4,virudhunagar district,TOTAL,327805716.231165
tamil-nadu,2018,4,dindigul district,TOTAL,559786657.1867274
tamil-nadu,2018,4,sivaganga district,TOTAL,293589030.5548705
tamil-nadu,2018,4,tenkasi district,TOTAL,205216635.26106253
tamil-nadu,2018,4,chengalpattu district,TOTAL,3371036660.915929
tamil-nadu,2018,4,kanniyakumari district,TOTAL,344942162.4855958
tamil-nadu,2018,4,tirunelveli district,TOTAL,383033218.902779
tamil-nadu,2018,4,thiruvallur district,TOTAL,2979682370.963098
tamil-nadu,2018,4,theni district,TOTAL,276985851.74035156
tamil-nadu,2018,4,ranipet district,TOTAL,354380535.4720969
tamil-nadu,2018,4,namakkal district,TOTAL,682145913.4085293
tamil-nadu,2018,4,vellore district,TOTAL,577960235.4731153
tamil-nadu,2018,4,thiruvarur district,TOTAL,144518281.7328139
tamil-nadu,2018,2,tiruchirappalli district,TOTAL,507249777.35516965
tamil-nadu,2018,2,ramanathapuram district,TOTAL,95315460.36915746
tamil-nadu,2018,2,krishnagiri district,TOTAL,518922355.15062875
tamil-nadu,2018,2,cuddalore district,TOTAL,254106751.89937544
tamil-nadu,2018,2,kancheepuram district,TOTAL,926687779.5176952
tamil-nadu,2018,2,tiruppur district,TOTAL,829169121.0692806
tamil-nadu,2018,2,dharmapuri district,TOTAL,198033255.21591768
tamil-nadu,2018,2,thoothukkudi district,TOTAL,110287284.95387965
tamil-nadu,2018,2,thanjavur district,TOTAL,260046384.13307607
tamil-nadu,2018,2,madurai district,TOTAL,460415565.2125236
tamil-nadu,2018,2,tiruvannamalai district,TOTAL,171723407.40219554
tamil-nadu,2018,2,salem district,TOTAL,709542959.1656411
tamil-nadu,2018,2,nagapattinam district,TOTAL,86466039.58831242
tamil-nadu,2018,2,tirupathur district,TOTAL,115249602.29332027
tamil-nadu,2018,2,ariyalur district,TOTAL,55081294.94754556
tamil-nadu,2018,2,chennai district,TOTAL,7305357440.752291
tamil-nadu,2018,2,the nilgiris district,TOTAL,110994324.5565857
tamil-nadu,2018,2,erode district,TOTAL,367928461.655128
tamil-nadu,2018,2,karur district,TOTAL,137504455.94265643
tamil-nadu,2018,2,kallakkurichi district,TOTAL,103911012.30379987
tamil-nadu,2018,2,viluppuram district,TOTAL,170473508.6967556
tamil-nadu,2018,2,pudukkottai district,TOTAL,120759489.75059341
tamil-nadu,2018,2,perambalur district,TOTAL,37294395.57430517
tamil-nadu,2018,2,coimbatore district,TOTAL,1722112067.157432
tamil-nadu,2018,2,virudhunagar district,TOTAL,129048297.69581088
tamil-nadu,2018,2,dindigul district,TOTAL,243396384.034788
tamil-nadu,2018,2,sivaganga district,TOTAL,121656962.22527634
tamil-nadu,2018,2,tenkasi district,TOTAL,87372014.16415915
tamil-nadu,2018,2,chengalpattu district,TOTAL,1681243536.8538094
tamil-nadu,2018,2,kanniyakumari district,TOTAL,140282942.11909088
tamil-nadu,2018,2,tirunelveli district,TOTAL,174732671.09402937
tamil-nadu,2018,2,thiruvallur district,TOTAL,1281039198.6235366
tamil-nadu,2018,2,theni district,TOTAL,112377995.92241687
tamil-nadu,2018,2,ranipet district,TOTAL,136204501.10028955
tamil-nadu,2018,2,namakkal district,TOTAL,321879409.9592361
tamil-nadu,2018,2,vellore district,TOTAL,264336044.71696758
tamil-nadu,2018,2,thiruvarur district,TOTAL,57642123.094607845
tamil-nadu,2018,3,tiruchirappalli district,TOTAL,723073924.7012352
tamil-nadu,2018,3,ramanathapuram district,TOTAL,131442381.56311962
tamil-nadu,2018,3,krishnagiri district,TOTAL,853575950.8987744
tamil-nadu,2018,3,cuddalore district,TOTAL,378478273.94431186
tamil-nadu,2018,3,kancheepuram district,TOTAL,1416878619.3813162
tamil-nadu,2018,3,tiruppur district,TOTAL,1259741718.0399766
tamil-nadu,2018,3,dharmapuri district,TOTAL,329348880.6186586
tamil-nadu,2018,3,thoothukkudi district,TOTAL,169828310.26753742
tamil-nadu,2018,3,thanjavur district,TOTAL,420498499.66842806
tamil-nadu,2018,3,madurai district,TOTAL,702347696.9219126
tamil-nadu,2018,3,tiruvannamalai district,TOTAL,281481591.55415595
tamil-nadu,2018,3,salem district,TOTAL,980781000.3982489
tamil-nadu,2018,3,nagapattinam district,TOTAL,130013330.05042389
tamil-nadu,2018,3,tirupathur district,TOTAL,169304781.62115565
tamil-nadu,2018,3,ariyalur district,TOTAL,96680828.6822369
tamil-nadu,2018,3,chennai district,TOTAL,10122319547.137985
tamil-nadu,2018,3,the nilgiris district,TOTAL,182889097.67500186
tamil-nadu,2018,3,erode district,TOTAL,545919227.8032167
tamil-nadu,2018,3,karur district,TOTAL,215593652.68871722
tamil-nadu,2018,3,kallakkurichi district,TOTAL,159528291.06900036
tamil-nadu,2018,3,viluppuram district,TOTAL,258888256.93736243
tamil-nadu,2018,3,pudukkottai district,TOTAL,194004461.88954094
tamil-nadu,2018,3,perambalur district,TOTAL,63352508.73676075
tamil-nadu,2018,3,coimbatore district,TOTAL,2559173878.2111635
tamil-nadu,2018,3,virudhunagar district,TOTAL,204113703.48230138
tamil-nadu,2018,3,dindigul district,TOTAL,369315588.0269084
tamil-nadu,2018,3,sivaganga district,TOTAL,201469521.91582698
tamil-nadu,2018,3,tenkasi district,TOTAL,137939888.59062338
tamil-nadu,2018,3,chengalpattu district,TOTAL,2362109205.940035
tamil-nadu,2018,3,kanniyakumari district,TOTAL,207727734.9880998
tamil-nadu,2018,3,tirunelveli district,TOTAL,265496869.79783598
tamil-nadu,2018,3,thiruvallur district,TOTAL,1926378414.6646476
tamil-nadu,2018,3,theni district,TOTAL,164986424.99007934
tamil-nadu,2018,3,ranipet district,TOTAL,201826720.65354246
tamil-nadu,2018,3,namakkal district,TOTAL,464581650.0613854
tamil-nadu,2018,3,vellore district,TOTAL,386936905.8516408
tamil-nadu,2018,3,thiruvarur district,TOTAL,92064901.75965646
tamil-nadu,2018,1,tiruchirappalli district,TOTAL,262528157.21513474
tamil-nadu,2018,1,ramanathapuram district,TOTAL,45696810.24106984
tamil-nadu,2018,1,krishnagiri district,TOTAL,253907426.24551624
tamil-nadu,2018,1,cuddalore district,TOTAL,139521484.6215473
tamil-nadu,2018,1,kancheepuram district,TOTAL,538409899.0029244
tamil-nadu,2018,1,tiruppur district,TOTAL,423271979.6901945
tamil-nadu,2018,1,dharmapuri district,TOTAL,104176495.50900334
tamil-nadu,2018,1,thoothukkudi district,TOTAL,55782894.98005988
tamil-nadu,2018,1,thanjavur district,TOTAL,145796314.2349676
tamil-nadu,2018,1,madurai district,TOTAL,232151304.34595776
tamil-nadu,2018,1,tiruvannamalai district,TOTAL,91216191.60044219
tamil-nadu,2018,1,salem district,TOTAL,375963971.67826045
tamil-nadu,2018,1,nagapattinam district,TOTAL,46160213.432165846
tamil-nadu,2018,1,tirupathur district,TOTAL,56805034.731481194
tamil-nadu,2018,1,ariyalur district,TOTAL,28339477.987306528
tamil-nadu,2018,1,chennai district,TOTAL,4281137762.522443
tamil-nadu,2018,1,the nilgiris district,TOTAL,55552425.89904122
tamil-nadu,2018,1,erode district,TOTAL,198072372.78111735
tamil-nadu,2018,1,karur district,TOTAL,76141519.7297589
tamil-nadu,2018,1,kallakkurichi district,TOTAL,53643331.73237315
tamil-nadu,2018,1,viluppuram district,TOTAL,96341148.1997363
tamil-nadu,2018,1,pudukkottai district,TOTAL,65083487.93183671
tamil-nadu,2018,1,perambalur district,TOTAL,19364164.454744175
tamil-nadu,2018,1,coimbatore district,TOTAL,913824434.6276875
tamil-nadu,2018,1,virudhunagar district,TOTAL,64399880.89336612
tamil-nadu,2018,1,dindigul district,TOTAL,118771377.44963284
tamil-nadu,2018,1,sivaganga district,TOTAL,63944318.44032206
tamil-nadu,2018,1,tenkasi district,TOTAL,39439630.85720312
tamil-nadu,2018,1,chengalpattu district,TOTAL,1030187164.971631
tamil-nadu,2018,1,kanniyakumari district,TOTAL,72304912.26185375
tamil-nadu,2018,1,tirunelveli district,TOTAL,96759984.01749644
tamil-nadu,2018,1,thiruvallur district,TOTAL,730210413.6566752
tamil-nadu,2018,1,theni district,TOTAL,54074355.481018536
tamil-nadu,2018,1,ranipet district,TOTAL,68782429.03208953
tamil-nadu,2018,1,namakkal district,TOTAL,178022610.2001903
tamil-nadu,2018,1,vellore district,TOTAL,153394007.93803328
tamil-nadu,2018,1,thiruvarur district,TOTAL,32378308.922213852
tamil-nadu,2020,4,tiruchirappalli district,TOTAL,5291331688.157503
tamil-nadu,2020,4,ramanathapuram district,TOTAL,1360009136.1764975
tamil-nadu,2020,4,krishnagiri district,TOTAL,9044884706.251484
tamil-nadu,2020,4,cuddalore district,TOTAL,3084770467.789626
tamil-nadu,2020,4,kancheepuram district,TOTAL,9795433898.261469
tamil-nadu,2020,4,tiruppur district,TOTAL,8662796446.594257
tamil-nadu,2020,4,dharmapuri district,TOTAL,4029773950.47177
tamil-nadu,2020,4,thoothukkudi district,TOTAL,2096065758.5672612
tamil-nadu,2020,4,thanjavur district,TOTAL,2813748477.8655963
tamil-nadu,2020,4,madurai district,TOTAL,7010358411.213523
tamil-nadu,2020,4,tiruvannamalai district,TOTAL,3151358781.4440365
tamil-nadu,2020,4,salem district,TOTAL,9865912487.837538
tamil-nadu,2020,4,nagapattinam district,TOTAL,1298601389.6956697
tamil-nadu,2020,4,tirupathur district,TOTAL,2436174292.046173
tamil-nadu,2020,4,ariyalur district,TOTAL,743274399.6431041
tamil-nadu,2020,4,chennai district,TOTAL,46230345977.314285
tamil-nadu,2020,4,the nilgiris district,TOTAL,1389804925.0072508
tamil-nadu,2020,4,erode district,TOTAL,5126731992.032161
tamil-nadu,2020,4,karur district,TOTAL,1457183761.2301733
tamil-nadu,2020,4,kallakkurichi district,TOTAL,1942813252.5128467
tamil-nadu,2020,4,viluppuram district,TOTAL,2475210959.1676445
tamil-nadu,2020,4,pudukkottai district,TOTAL,1483819411.301909
tamil-nadu,2020,4,perambalur district,TOTAL,715175756.890573
tamil-nadu,2020,4,coimbatore district,TOTAL,18723397961.28515
tamil-nadu,2020,4,virudhunagar district,TOTAL,2383190479.025921
tamil-nadu,2020,4,dindigul district,TOTAL,3318607660.087685
tamil-nadu,2020,4,sivaganga district,TOTAL,1721864988.6506038
tamil-nadu,2020,4,tenkasi district,TOTAL,1274667229.591744
tamil-nadu,2020,4,chengalpattu district,TOTAL,13669246947.729094
tamil-nadu,2020,4,kanniyakumari district,TOTAL,2382779400.116146
tamil-nadu,2020,4,tirunelveli district,TOTAL,2260434387.216198
tamil-nadu,2020,4,thiruvallur district,TOTAL,17303936393.2994
tamil-nadu,2020,4,theni district,TOTAL,1801741591.6517766
tamil-nadu,2020,4,ranipet district,TOTAL,2325606203.7697453
tamil-nadu,2020,4,namakkal district,TOTAL,3027640522.714216
tamil-nadu,2020,4,vellore district,TOTAL,3810475312.8014083
tamil-nadu,2020,4,thiruvarur district,TOTAL,964028095.5818014
tamil-nadu,2020,2,tiruchirappalli district,TOTAL,2259353198.2312646
tamil-nadu,2020,2,ramanathapuram district,TOTAL,661632822.2122507
tamil-nadu,2020,2,krishnagiri district,TOTAL,2926042853.4562645
tamil-nadu,2020,2,cuddalore district,TOTAL,1458835726.4592264
tamil-nadu,2020,2,kancheepuram district,TOTAL,3393883768.0840974
tamil-nadu,2020,2,tiruppur district,TOTAL,2911511483.8182716
tamil-nadu,2020,2,dharmapuri district,TOTAL,1539558695.6271136
tamil-nadu,2020,2,thoothukkudi district,TOTAL,938884780.0900332
tamil-nadu,2020,2,thanjavur district,TOTAL,1304374742.2084258
tamil-nadu,2020,2,madurai district,TOTAL,2674909377.6650577
tamil-nadu,2020,2,tiruvannamalai district,TOTAL,1564647529.0364478
tamil-nadu,2020,2,salem district,TOTAL,3860454261.651264
tamil-nadu,2020,2,nagapattinam district,TOTAL,608201139.5141095
tamil-nadu,2020,2,tirupathur district,TOTAL,960294057.5729527
tamil-nadu,2020,2,ariyalur district,TOTAL,410063988.60662913
tamil-nadu,2020,2,chennai district,TOTAL,29147317644.503105
tamil-nadu,2020,2,the nilgiris district,TOTAL,581703441.9510607
tamil-nadu,2020,2,erode district,TOTAL,2119973187.1860313
tamil-nadu,2020,2,karur district,TOTAL,633428413.9921837
tamil-nadu,2020,2,kallakkurichi district,TOTAL,980428588.7206059
tamil-nadu,2020,2,viluppuram district,TOTAL,1162943132.2356915
tamil-nadu,2020,2,pudukkottai district,TOTAL,750888437.2587082
tamil-nadu,2020,2,perambalur district,TOTAL,329964998.7805215
tamil-nadu,2020,2,coimbatore district,TOTAL,9331489602.73216
tamil-nadu,2020,2,virudhunagar district,TOTAL,1035203731.1760523
tamil-nadu,2020,2,dindigul district,TOTAL,1467678448.642478
tamil-nadu,2020,2,sivaganga district,TOTAL,832938854.3656999
tamil-nadu,2020,2,tenkasi district,TOTAL,607997551.0017486
tamil-nadu,2020,2,chengalpattu district,TOTAL,5672393784.752347
tamil-nadu,2020,2,kanniyakumari district,TOTAL,1002764983.21273
tamil-nadu,2020,2,tirunelveli district,TOTAL,981716780.5785341
tamil-nadu,2020,2,thiruvallur district,TOTAL,6511946063.8743
tamil-nadu,2020,2,theni district,TOTAL,841976234.1873717
tamil-nadu,2020,2,ranipet district,TOTAL,998988164.0633076
tamil-nadu,2020,2,namakkal district,TOTAL,1323772060.7081692
tamil-nadu,2020,2,vellore district,TOTAL,1535487877.7360196
tamil-nadu,2020,2,thiruvarur district,TOTAL,502858490.9367853
tamil-nadu,2020,3,tiruchirappalli district,TOTAL,3502678622.7949715
tamil-nadu,2020,3,ramanathapuram district,TOTAL,948111943.4278743
tamil-nadu,2020,3,krishnagiri district,TOTAL,4989224721.359926
tamil-nadu,2020,3,cuddalore district,TOTAL,2101118231.9752603
tamil-nadu,2020,3,kancheepuram district,TOTAL,5572087481.284177
tamil-nadu,2020,3,tiruppur district,TOTAL,5542739051.315315
tamil-nadu,2020,3,dharmapuri district,TOTAL,2483972861.1500587
tamil-nadu,2020,3,thoothukkudi district,TOTAL,1430208948.909895
tamil-nadu,2020,3,thanjavur district,TOTAL,1944980672.5183542
tamil-nadu,2020,3,madurai district,TOTAL,4867134340.423642
