States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count,Transaction_Amount
himachal-pradesh,2021,2,solan,TOTAL,1658067,2575741414.5946493
himachal-pradesh,2021,2,kangra,TOTAL,1399606,2443026330.2982035
himachal-pradesh,2021,2,mandi,TOTAL,832152,1488270045.9430394
himachal-pradesh,2021,2,una,TOTAL,634078,1174326754.6527784
himachal-pradesh,2021,2,sirmaur,TOTAL,567339,922354065.2120936
himachal-pradesh,2021,2,hamirpur,TOTAL,551934,946105069.9392335
himachal-pradesh,2021,2,kullu,TOTAL,510109,966612054.8118159
himachal-pradesh,2021,2,chamba,TOTAL,364270,617691720.4435453
himachal-pradesh,2021,2,bilaspur,TOTAL,322915,613068902.4728887
himachal-pradesh,2021,3,shimla,TOTAL,3421673,6296627879.774387
himachal-pradesh,2021,3,solan,TOTAL,2183306,3233240074.9271526
himachal-pradesh,2021,3,kangra,TOTAL,1671112,2887492721.743307
himachal-pradesh,2021,3,mandi,TOTAL,945135,1753985903.702748
himachal-pradesh,2021,3,una,TOTAL,799861,1417386870.9287395
himachal-pradesh,2021,3,kullu,TOTAL,730794,1573258668.3417544
himachal-pradesh,2021,3,sirmaur,TOTAL,681413,1083275309.4275231
himachal-pradesh,2021,3,hamirpur,TOTAL,626711,1085444382.5637474
himachal-pradesh,2021,3,chamba,TOTAL,426381,769418422.8733866
himachal-pradesh,2021,3,bilaspur,TOTAL,364475,689922524.099928
himachal-pradesh,2021,1,shimla,TOTAL,1871647,3621617004.9139824
himachal-pradesh,2021,1,solan,TOTAL,1415611,2334165842.866145
himachal-pradesh,2021,1,kangra,TOTAL,1122291,2006571077.1134858
himachal-pradesh,2021,1,mandi,TOTAL,659769,1258330265.8409514
himachal-pradesh,2021,1,kullu,TOTAL,550514,1212317567.8071225
himachal-pradesh,2021,1,una,TOTAL,490374,941158055.3202168
himachal-pradesh,2021,1,sirmaur,TOTAL,451501,789668056.651283
himachal-pradesh,2021,1,hamirpur,TOTAL,416499,720857278.5633022
himachal-pradesh,2021,1,chamba,TOTAL,273886,510880053.0153754
himachal-pradesh,2021,1,bilaspur,TOTAL,256578,504967322.0491565
nagaland,2019,4,dimapur,TOTAL,142922,401874104.2973213
nagaland,2019,4,kohima,TOTAL,58317,160227363.64728707
nagaland,2019,4,mon,TOTAL,23615,52231884.395646855
nagaland,2019,4,zunheboto,TOTAL,23374,73875655.63763416
nagaland,2019,4,mokokchung,TOTAL,21048,44939725.57083222
nagaland,2019,4,wokha,TOTAL,11505,21418632.85491927
nagaland,2019,4,tuensang,TOTAL,11148,25427823.369834743
nagaland,2019,4,phek,TOTAL,11054,24095426.02126249
nagaland,2019,4,kiphire,TOTAL,5522,11787954.886359874
nagaland,2019,4,peren,TOTAL,5148,10804065.561619181
nagaland,2019,2,dimapur,TOTAL,86518,258070892.01001915
nagaland,2019,2,kohima,TOTAL,35959,102757262.27285326
nagaland,2019,2,zunheboto,TOTAL,19752,43001192.88793167
nagaland,2019,2,mokokchung,TOTAL,11894,28979287.99164507
nagaland,2019,2,mon,TOTAL,10564,30077446.323373545
nagaland,2019,2,tuensang,TOTAL,6027,16464089.793604638
nagaland,2019,2,wokha,TOTAL,5778,12443724.249822928
nagaland,2019,2,phek,TOTAL,5232,11255799.070045212
nagaland,2019,2,kiphire,TOTAL,2784,6816990.793895305
nagaland,2019,2,peren,TOTAL,2715,6719423.986701602
nagaland,2019,3,dimapur,TOTAL,117140,307103749.65803885
nagaland,2019,3,kohima,TOTAL,50183,133224817.54316023
nagaland,2019,3,zunheboto,TOTAL,20054,60553998.31940128
nagaland,2019,3,mokokchung,TOTAL,17903,35622564.400276825
nagaland,2019,3,mon,TOTAL,17134,36965971.955441214
nagaland,2019,3,tuensang,TOTAL,9274,19613846.131520323
nagaland,2019,3,wokha,TOTAL,9242,16293996.925105993
nagaland,2019,3,phek,TOTAL,8985,20348950.00705442
nagaland,2019,3,kiphire,TOTAL,4847,7311019.911698776
nagaland,2019,3,peren,TOTAL,4277,8062310.434825074
nagaland,2019,1,dimapur,TOTAL,80741,222202606.82928652
nagaland,2019,1,kohima,TOTAL,34373,93498426.9098583
nagaland,2019,1,mokokchung,TOTAL,11808,22421067.66638949
nagaland,2019,1,mon,TOTAL,9694,32110056.274005987
nagaland,2019,1,zunheboto,TOTAL,8860,16471426.45522037
nagaland,2019,1,tuensang,TOTAL,5962,15964521.798527543
nagaland,2019,1,wokha,TOTAL,5694,13111143.373600572
nagaland,2019,1,phek,TOTAL,5062,12361140.846022058
nagaland,2019,1,peren,TOTAL,2689,6473296.665928306
nagaland,2019,1,kiphire,TOTAL,2103,4550857.60564944
nagaland,2022,4,dimapur,TOTAL,1632985,4411217834.641218
nagaland,2022,4,kohima,TOTAL,396318,1086767701.7674205
nagaland,2022,4,wokha,TOTAL,111374,296499670.55821544
nagaland,2022,4,mokokchung,TOTAL,79409,280130670.3719771
nagaland,2022,4,mon,TOTAL,76894,266072328.12832496
nagaland,2022,4,tuensang,TOTAL,44176,177953210.26442176
nagaland,2022,4,phek,TOTAL,43589,150669221.64689878
nagaland,2022,4,zunheboto,TOTAL,29697,102825390.6874178
nagaland,2022,4,peren,TOTAL,24353,76706538.54194443
nagaland,2022,4,kiphire,TOTAL,19928,66609982.69936785
nagaland,2022,2,dimapur,TOTAL,1334969,3611270476.50131
nagaland,2022,2,kohima,TOTAL,308395,886866183.2238915
nagaland,2022,2,mokokchung,TOTAL,77214,244058058.3630171
nagaland,2022,2,mon,TOTAL,69381,223341368.04423907
nagaland,2022,2,wokha,TOTAL,53721,145247750.79450452
nagaland,2022,2,phek,TOTAL,47255,163573534.549313
nagaland,2022,2,tuensang,TOTAL,45170,164759286.59289965
nagaland,2022,2,zunheboto,TOTAL,32898,100740614.93631896
nagaland,2022,2,peren,TOTAL,24587,76072297.54603858
nagaland,2022,2,kiphire,TOTAL,20492,71074150.21954788
nagaland,2022,3,dimapur,TOTAL,1094753,3023858206.1614122
nagaland,2022,3,kohima,TOTAL,390575,1084969826.9670703
nagaland,2022,3,mokokchung,TOTAL,81244,249065125.4973578
nagaland,2022,3,wokha,TOTAL,79275,192965563.6529306
nagaland,2022,3,mon,TOTAL,68148,217924271.27222452
nagaland,2022,3,phek,TOTAL,45816,151822055.76958296
nagaland,2022,3,tuensang,TOTAL,44657,158205190.5951551
nagaland,2022,3,zunheboto,TOTAL,30504,94302709.04675612
nagaland,2022,3,peren,TOTAL,24443,79886712.62073797
nagaland,2022,3,kiphire,TOTAL,19352,63372092.96371811
nagaland,2022,1,dimapur,TOTAL,1111352,3258683919.847051
nagaland,2022,1,kohima,TOTAL,457809,1127446949.5241609
nagaland,2022,1,mokokchung,TOTAL,68366,207590215.0097239
nagaland,2022,1,mon,TOTAL,66833,240110588.13301894
nagaland,2022,1,wokha,TOTAL,48308,136226519.77073422
nagaland,2022,1,phek,TOTAL,44704,145342038.73462993
nagaland,2022,1,tuensang,TOTAL,40524,151138444.1124605
nagaland,2022,1,zunheboto,TOTAL,28736,88839937.40705833
nagaland,2022,1,peren,TOTAL,24401,75586065.95644662
nagaland,2022,1,longleng,TOTAL,17513,56264190.28859669
nagaland,2018,4,dimapur,TOTAL,68046,202172094.6763664
nagaland,2018,4,kohima,TOTAL,28604,84867917.08908929
nagaland,2018,4,mokokchung,TOTAL,10673,21026422.57059867
nagaland,2018,4,mon,TOTAL,7966,25315124.343433652
nagaland,2018,4,tuensang,TOTAL,5518,14443409.698866293
nagaland,2018,4,zunheboto,TOTAL,4966,12449027.885359714
nagaland,2018,4,wokha,TOTAL,4959,8954846.535749527
nagaland,2018,4,phek,TOTAL,3615,6547794.254166291
nagaland,2018,4,peren,TOTAL,2071,6712394.6749083325
nagaland,2018,4,kiphire,TOTAL,2008,3577703.453553167
nagaland,2018,2,dimapur,TOTAL,31758,78472133.75014433
nagaland,2018,2,kohima,TOTAL,14759,41958069.334260106
nagaland,2018,2,mokokchung,TOTAL,4472,6880664.952623585
nagaland,2018,2,tuensang,TOTAL,2914,5272196.387110953
nagaland,2018,2,wokha,TOTAL,2851,2952808.201464099
nagaland,2018,2,mon,TOTAL,2652,5592193.661835907
nagaland,2018,2,phek,TOTAL,2058,3265939.4166390533
nagaland,2018,2,zunheboto,TOTAL,1961,3800720.2210925473
nagaland,2018,2,peren,TOTAL,1151,3132544.259220087
nagaland,2018,2,longleng,TOTAL,526,606015.5837374015
nagaland,2018,3,dimapur,TOTAL,44383,122676685.88107637
nagaland,2018,3,kohima,TOTAL,20678,62621606.402096175
nagaland,2018,3,mokokchung,TOTAL,7245,14438372.118668642
nagaland,2018,3,tuensang,TOTAL,4657,8672814.868232306
nagaland,2018,3,mon,TOTAL,4368,10680645.611665618
nagaland,2018,3,zunheboto,TOTAL,3370,6042931.988762021
nagaland,2018,3,wokha,TOTAL,3314,6048116.93383928
nagaland,2018,3,phek,TOTAL,2951,4193127.0654867776
nagaland,2018,3,kiphire,TOTAL,1527,1911400.518954896
nagaland,2018,3,peren,TOTAL,1349,3565504.3902161866
nagaland,2018,1,dimapur,TOTAL,18449,38330087.582417
nagaland,2018,1,kohima,TOTAL,11070,20744033.40863154
nagaland,2018,1,mokokchung,TOTAL,3428,5653655.116717218
nagaland,2018,1,tuensang,TOTAL,1861,2939509.9737360794
nagaland,2018,1,mon,TOTAL,1851,2962723.1216541342
nagaland,2018,1,zunheboto,TOTAL,1700,1750900.6459182377
nagaland,2018,1,wokha,TOTAL,1642,1942858.0739698592
nagaland,2018,1,phek,TOTAL,1397,1347986.0495203384
nagaland,2018,1,longleng,TOTAL,605,547262.5934366982
nagaland,2018,1,peren,TOTAL,587,1228042.9089448638
nagaland,2020,4,dimapur,TOTAL,422501,1549414048.2654052
nagaland,2020,4,kohima,TOTAL,168861,528950655.29797715
nagaland,2020,4,mon,TOTAL,51806,149055802.79705116
nagaland,2020,4,mokokchung,TOTAL,48813,129158623.72713923
nagaland,2020,4,wokha,TOTAL,33080,77215466.14300685
nagaland,2020,4,tuensang,TOTAL,29583,92512403.56008916
nagaland,2020,4,phek,TOTAL,28612,75169716.4752171
nagaland,2020,4,zunheboto,TOTAL,23475,60794471.32764542
nagaland,2020,4,peren,TOTAL,14947,37707510.796402484
nagaland,2020,4,longleng,TOTAL,13202,34760738.476595946
nagaland,2020,2,dimapur,TOTAL,232533,564581175.022531
nagaland,2020,2,kohima,TOTAL,98852,235056409.18486094
nagaland,2020,2,mon,TOTAL,42193,72681549.71193531
nagaland,2020,2,mokokchung,TOTAL,34034,59551064.18105074
nagaland,2020,2,phek,TOTAL,21862,39562622.89144808
nagaland,2020,2,tuensang,TOTAL,19823,47286166.881044514
nagaland,2020,2,wokha,TOTAL,19427,30734350.10048492
nagaland,2020,2,zunheboto,TOTAL,18146,34250745.54624535
nagaland,2020,2,peren,TOTAL,11337,17709802.025017656
nagaland,2020,2,kiphire,TOTAL,11097,21770604.465474274
nagaland,2020,3,dimapur,TOTAL,352179,1122771447.128912
nagaland,2020,3,kohima,TOTAL,149404,438659891.11601055
nagaland,2020,3,mon,TOTAL,53050,85955858.55902226
nagaland,2020,3,mokokchung,TOTAL,43164,83590575.72604279
nagaland,2020,3,wokha,TOTAL,28806,47486985.41741961
nagaland,2020,3,phek,TOTAL,26004,53114140.440056756
nagaland,2020,3,tuensang,TOTAL,25719,59266466.87175436
nagaland,2020,3,zunheboto,TOTAL,21556,44845371.93193043
nagaland,2020,3,peren,TOTAL,13958,25258376.20171611
nagaland,2020,3,kiphire,TOTAL,12462,29101447.582055062
nagaland,2020,1,dimapur,TOTAL,185428,497123725.474146
nagaland,2020,1,kohima,TOTAL,68246,160485650.56697804
nagaland,2020,1,mon,TOTAL,28668,56777615.99405684
nagaland,2020,1,mokokchung,TOTAL,22949,46458137.86198041
nagaland,2020,1,wokha,TOTAL,13752,22440994.6265017
nagaland,2020,1,tuensang,TOTAL,13234,29281215.251009904
nagaland,2020,1,phek,TOTAL,13124,24135509.70029243
nagaland,2020,1,zunheboto,TOTAL,12812,23929943.338847376
nagaland,2020,1,kiphire,TOTAL,8571,15127296.52352846
nagaland,2020,1,peren,TOTAL,6691,10449509.21674379
nagaland,2021,4,dimapur,TOTAL,886146,2741781159.7608576
nagaland,2021,4,kohima,TOTAL,413753,1056357839.8615553
nagaland,2021,4,mokokchung,TOTAL,64765,206715301.32699895
nagaland,2021,4,mon,TOTAL,61436,235277660.25521597
nagaland,2021,4,phek,TOTAL,44854,152644732.57078952
nagaland,2021,4,wokha,TOTAL,42511,130830504.92018618
nagaland,2021,4,tuensang,TOTAL,37106,148350887.52116236
nagaland,2021,4,zunheboto,TOTAL,25944,81774057.90065698
nagaland,2021,4,peren,TOTAL,22569,71109896.99941692
nagaland,2021,4,longleng,TOTAL,16341,59818503.44606339
nagaland,2021,2,dimapur,TOTAL,585389,1726249195.1688533
nagaland,2021,2,kohima,TOTAL,274137,694940464.6072702
nagaland,2021,2,mokokchung,TOTAL,63952,152031632.47756842
nagaland,2021,2,mon,TOTAL,51055,137641682.97031063
nagaland,2021,2,wokha,TOTAL,34223,82266645.13170332
nagaland,2021,2,phek,TOTAL,31478,98158667.79913512
nagaland,2021,2,tuensang,TOTAL,27199,84823658.15124774
nagaland,2021,2,zunheboto,TOTAL,21747,54703199.48271289
nagaland,2021,2,peren,TOTAL,15860,42645682.011797145
nagaland,2021,2,longleng,TOTAL,13528,39521626.841992125
nagaland,2021,3,dimapur,TOTAL,727702,2201388248.147341
nagaland,2021,3,kohima,TOTAL,335522,874957891.8906745
nagaland,2021,3,mokokchung,TOTAL,59456,170603111.1159384
nagaland,2021,3,mon,TOTAL,56260,185806960.82773107
nagaland,2021,3,wokha,TOTAL,38482,96937646.11476573
nagaland,2021,3,phek,TOTAL,36963,116637883.29609635
nagaland,2021,3,tuensang,TOTAL,30653,109337195.97725664
nagaland,2021,3,zunheboto,TOTAL,23265,77798029.09900394
nagaland,2021,3,peren,TOTAL,19756,57076677.278898776
nagaland,2021,3,longleng,TOTAL,14691,44639115.38971553
nagaland,2021,1,dimapur,TOTAL,550985,1837044748.4900613
nagaland,2021,1,kohima,TOTAL,209442,611989486.3557233
nagaland,2021,1,mokokchung,TOTAL,43465,116937738.43409455
nagaland,2021,1,mon,TOTAL,43337,148431447.81181777
nagaland,2021,1,wokha,TOTAL,26881,65940883.14165088
nagaland,2021,1,phek,TOTAL,24927,86311391.93012239
nagaland,2021,1,tuensang,TOTAL,23643,84510754.5222169
nagaland,2021,1,zunheboto,TOTAL,18219,51849616.04221482
nagaland,2021,1,peren,TOTAL,12322,33575965.56407318
nagaland,2021,1,longleng,TOTAL,12009,34735822.64446311
karnataka,2019,4,bengaluru urban,TOTAL,180458808,199966708446.8142
karnataka,2019,4,mysuru,TOTAL,6009700,8812951678.18542
karnataka,2019,4,dharwad,TOTAL,4934246,6425417517.094139
karnataka,2019,4,bengaluru rural,TOTAL,4458453,6512032486.840271
karnataka,2019,4,dakshina kannada,TOTAL,4307358,6266562292.312677
karnataka,2019,4,belagavi,TOTAL,3807962,5664222342.192614
karnataka,2019,4,ballari,TOTAL,3167702,5649113297.438309
karnataka,2019,4,tumakuru,TOTAL,2873750,4751005895.145698
karnataka,2019,4,kolar,TOTAL,2360285,4256924114.160181
karnataka,2019,4,davanagere,TOTAL,2063312,3345622513.6539807
karnataka,2019,2,bengaluru urban,TOTAL,89148659,113389910485.89922
karnataka,2019,2,mysuru,TOTAL,2641497,4532575333.011817
karnataka,2019,2,dharwad,TOTAL,2084046,3292543548.2100596
karnataka,2019,2,bengaluru rural,TOTAL,1994507,3457051861.64153
karnataka,2019,2,belagavi,TOTAL,1861710,3129078023.5608435
karnataka,2019,2,dakshina kannada,TOTAL,1632538,2960907502.219463
karnataka,2019,2,ballari,TOTAL,1510968,3020731081.771243
karnataka,2019,2,tumakuru,TOTAL,1200397,2439881028.5137053
karnataka,2019,2,kolar,TOTAL,1122326,2210613369.0441747
karnataka,2019,2,ramanagara,TOTAL,988447,1917887093.7086911
karnataka,2019,3,bengaluru urban,TOTAL,131234422,150244275641.79715
karnataka,2019,3,mysuru,TOTAL,4034380,5997469689.765679
karnataka,2019,3,dharwad,TOTAL,3529480,4405498989.367172
karnataka,2019,3,dakshina kannada,TOTAL,3129205,4761473404.878738
karnataka,2019,3,bengaluru rural,TOTAL,3070784,4619041821.916124
karnataka,2019,3,belagavi,TOTAL,2722900,3771202585.888157
karnataka,2019,3,ballari,TOTAL,2172340,3798926912.776015
karnataka,2019,3,tumakuru,TOTAL,1878003,3158249577.001503
karnataka,2019,3,kolar,TOTAL,1615545,2946242408.2718744
karnataka,2019,3,davanagere,TOTAL,1351913,2163728718.7321467
karnataka,2019,1,bengaluru urban,TOTAL,65174133,82111161572.76288
karnataka,2019,1,mysuru,TOTAL,1927906,3156454954.6930947
karnataka,2019,1,bengaluru rural,TOTAL,1707501,2607054374.084066
karnataka,2019,1,belagavi,TOTAL,1476221,2143704811.908953
karnataka,2019,1,ballari,TOTAL,1396502,2244647823.113589
karnataka,2019,1,dharwad,TOTAL,1312093,1848626654.9759147
karnataka,2019,1,dakshina kannada,TOTAL,1086942,1721495724.0678744
karnataka,2019,1,kolar,TOTAL,1051914,1634035507.1281617
karnataka,2019,1,ramanagara,TOTAL,928541,1444743612.7999709
karnataka,2019,1,tumakuru,TOTAL,926600,1788430415.4750216
karnataka,2022,4,bengaluru urban,TOTAL,876647100,1092079302011.8887
karnataka,2022,4,mysuru,TOTAL,44057659,67004180524.31279
karnataka,2022,4,belagavi,TOTAL,36557938,56335376307.967834
karnataka,2022,4,bengaluru rural,TOTAL,32555311,46931010610.96648
karnataka,2022,4,dharwad,TOTAL,27717085,36289207502.73111
karnataka,2022,4,ballari,TOTAL,27273315,44205335947.44105
karnataka,2022,4,tumakuru,TOTAL,27089373,45262565516.08911
karnataka,2022,4,kalaburagi,TOTAL,22515278,37601225202.6735
karnataka,2022,4,kolar,TOTAL,20890491,35826431858.45456
karnataka,2022,4,dakshina kannada,TOTAL,20604812,30207470651.062298
karnataka,2022,2,bengaluru urban,TOTAL,786978117,1013933810932.2712
karnataka,2022,2,mysuru,TOTAL,44272976,71755017847.05063
karnataka,2022,2,belagavi,TOTAL,32214940,54330716392.87329
karnataka,2022,2,dharwad,TOTAL,30334488,44220634322.54169
karnataka,2022,2,bengaluru rural,TOTAL,29552291,45049848699.91369
karnataka,2022,2,davanagere,TOTAL,28378650,46910152646.482544
karnataka,2022,2,dakshina kannada,TOTAL,26596843,43058171123.945465
karnataka,2022,2,ballari,TOTAL,25715246,43733106040.421875
karnataka,2022,2,tumakuru,TOTAL,24528653,44297419510.108116
karnataka,2022,2,shivamogga,TOTAL,24024769,42192013838.99083
karnataka,2022,3,bengaluru urban,TOTAL,738035161,930886457807.8191
karnataka,2022,3,mysuru,TOTAL,40705541,62142656687.51495
karnataka,2022,3,belagavi,TOTAL,30506760,47452586439.87803
karnataka,2022,3,bengaluru rural,TOTAL,29738665,43852997173.89528
karnataka,2022,3,dharwad,TOTAL,25927571,34230149717.13926
karnataka,2022,3,ballari,TOTAL,25020296,39977029009.67138
karnataka,2022,3,tumakuru,TOTAL,24310727,41225194542.91735
karnataka,2022,3,kalaburagi,TOTAL,20345468,34468548524.63291
karnataka,2022,3,kolar,TOTAL,19634287,34773465329.38425
karnataka,2022,3,dakshina kannada,TOTAL,17248777,25239674044.223103
karnataka,2022,1,bengaluru urban,TOTAL,648380838,837938769153.0938
karnataka,2022,1,mysuru,TOTAL,37083502,61822430173.6628
karnataka,2022,1,belagavi,TOTAL,26878240,46658421651.21534
karnataka,2022,1,dharwad,TOTAL,25761398,37328868895.055
karnataka,2022,1,bengaluru rural,TOTAL,25383239,38366097407.82493
karnataka,2022,1,dakshina kannada,TOTAL,23170221,37851830234.158745
karnataka,2022,1,davanagere,TOTAL,22581033,39050377360.95714
karnataka,2022,1,ballari,TOTAL,21654672,38400067163.88623
karnataka,2022,1,tumakuru,TOTAL,20649123,37948656148.62866
karnataka,2022,1,shivamogga,TOTAL,19949316,36172162298.55464
karnataka,2018,4,bengaluru urban,TOTAL,33061353,50279165003.07312
karnataka,2018,4,mysuru,TOTAL,992071,1934191959.7463403
karnataka,2018,4,bengaluru rural,TOTAL,809772,1521114253.9508784
karnataka,2018,4,belagavi,TOTAL,790074,1380889164.00907
karnataka,2018,4,ballari,TOTAL,706744,1433381270.7836392
karnataka,2018,4,dharwad,TOTAL,632389,1056146644.1909373
karnataka,2018,4,dakshina kannada,TOTAL,572445,1035756925.1271486
karnataka,2018,4,kolar,TOTAL,560804,972325521.2040188
karnataka,2018,4,tumakuru,TOTAL,546317,1135663144.6698978
karnataka,2018,4,kalaburagi,TOTAL,484662,1051812356.8478899
karnataka,2018,2,bengaluru urban,TOTAL,11916035,23824727965.49048
karnataka,2018,2,mysuru,TOTAL,447047,897691678.2669395
karnataka,2018,2,belagavi,TOTAL,361190,565399486.7143973
karnataka,2018,2,ballari,TOTAL,312869,626895300.6322386
karnataka,2018,2,dharwad,TOTAL,280837,449174522.00529444
karnataka,2018,2,bengaluru rural,TOTAL,277565,586804990.4033922
karnataka,2018,2,dakshina kannada,TOTAL,262880,453188212.400241
karnataka,2018,2,tumakuru,TOTAL,259255,486561374.7814333
karnataka,2018,2,kalaburagi,TOTAL,225202,465136527.9358757
karnataka,2018,2,bidar,TOTAL,201824,419997599.5748527
karnataka,2018,3,bengaluru urban,TOTAL,18405424,33812835282.27632
karnataka,2018,3,mysuru,TOTAL,637275,1288891514.5700188
karnataka,2018,3,belagavi,TOTAL,533530,845527722.6769543
karnataka,2018,3,ballari,TOTAL,466759,923310407.3267276
karnataka,2018,3,bengaluru rural,TOTAL,436757,912516659.1974224
karnataka,2018,3,dharwad,TOTAL,431588,662938245.6847134
karnataka,2018,3,dakshina kannada,TOTAL,363684,664098740.3597008
karnataka,2018,3,tumakuru,TOTAL,360361,761725760.4228042
karnataka,2018,3,kalaburagi,TOTAL,322364,646610249.5756959
karnataka,2018,3,kolar,TOTAL,306174,575358671.1529725
karnataka,2018,1,bengaluru urban,TOTAL,8306513,14162750303.064842
karnataka,2018,1,mysuru,TOTAL,331051,515455840.3810141
karnataka,2018,1,belagavi,TOTAL,265382,286997207.16189647
karnataka,2018,1,ballari,TOTAL,218492,317208290.2209056
karnataka,2018,1,dharwad,TOTAL,204568,231336487.17577106
karnataka,2018,1,bengaluru rural,TOTAL,187325,307037188.47050476
karnataka,2018,1,dakshina kannada,TOTAL,185407,270072282.10085386
karnataka,2018,1,tumakuru,TOTAL,177987,260985866.64781785
karnataka,2018,1,kalaburagi,TOTAL,152325,212180924.393686
karnataka,2018,1,bidar,TOTAL,148528,219204065.8266272
karnataka,2020,4,bengaluru urban,TOTAL,267720411,352536741958.4486
karnataka,2020,4,mysuru,TOTAL,14314966,24721321665.945152
karnataka,2020,4,bengaluru rural,TOTAL,11780762,18175304366.25715
karnataka,2020,4,belagavi,TOTAL,10147281,18131720291.443626
karnataka,2020,4,dharwad,TOTAL,9872445,15011234195.50343
karnataka,2020,4,ballari,TOTAL,9772557,18739492904.576576
karnataka,2020,4,tumakuru,TOTAL,8893778,16914412572.224337
karnataka,2020,4,kolar,TOTAL,7877407,14873069326.116919
karnataka,2020,4,dakshina kannada,TOTAL,7794258,13295138020.866745
karnataka,2020,4,davanagere,TOTAL,7262656,14015672346.829771
karnataka,2020,2,bengaluru urban,TOTAL,132120979,176357097466.76593
karnataka,2020,2,mysuru,TOTAL,7184930,13106859536.057838
karnataka,2020,2,bengaluru rural,TOTAL,4985176,7327672246.467524
karnataka,2020,2,belagavi,TOTAL,4972764,8395766920.028916
karnataka,2020,2,tumakuru,TOTAL,4836880,8510119360.526955
karnataka,2020,2,ballari,TOTAL,4733742,8629333001.029205
karnataka,2020,2,dharwad,TOTAL,4199998,6626617210.413645
